UDI,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag
9085,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,1,0,99980.40000000001,10.699999999999989,0.12961567445365485,0.4358381502890174,12968.800000000001,324.717115946736,-1.1868096772105552,3.552344812039462,3.9255257949738107,1.0062031051271119,0.6986058559879923,0,1,1,0,1
9086,H38499,H,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,73710.0,10.799999999999955,0.1273792093704246,0.30857142857142855,9396.0,239.3959077622605,-0.9692778331208682,1.4056759114254664,1.3482513867328467,1.0376228963846525,0.7984965942220836,0,0,1,0,0
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,62403.600000000006,10.699999999999989,0.12526242127361792,0.2427777777777778,7822.3,202.74074074074076,-0.6178802388221432,0.37246611346639424,0.23902977726608532,1.1161723745285044,0.6986058559879923,0,0,0,0,0
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,46395.600000000006,10.699999999999989,0.10760998810939358,0.15164835164835166,4995.6,150.7329434697856,0.7932878779648006,-1.2425511435375929,-1.331445309794688,1.147592165786045,0.6986058559879923,0,0,0,0,0
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,44707.799999999996,10.799999999999955,0.1100420926037282,0.14619565217391303,4922.7,145.20233842156543,0.6873108257159787,-1.3127692851464623,-1.497028009191314,1.1790119570435857,0.7984965942220836,0,0,0,0,0
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,40376.700000000004,10.699999999999989,0.09346733668341708,0.10855614973262033,3775.8,131.13575836310494,2.5112316723141235,-1.974826048887227,-1.9219333471204056,1.2261416439298967,0.6986058559879923,0,0,0,0,0
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,50663.0,10.699999999999989,0.10755148741418764,0.15343915343915343,5452.0,164.5436830139656,1.1614186910396553,-1.102114860319855,-0.9127893011413186,1.2575614351874373,0.6986058559879923,0,0,0,0,0
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,54891.5,10.800000000000011,0.10815402038505097,0.16197916666666667,5940.1,178.21915584415584,1.2618180036964342,-0.8914604354932479,-0.497949601888665,1.3046911220737485,0.7984965942221405,0,0,0,0,0
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,53939.2,10.800000000000011,0.12364563416188655,0.1764102564102564,6673.599999999999,175.07043167802658,0.16300330406391267,-0.5604320536228657,-0.59137560297612,1.3518208089600594,0.7984965942221405,0,0,0,0,0
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,52295.4,10.800000000000011,0.11461988304093568,0.15532994923857868,5997.6,169.73515092502433,0.9494645865420117,-0.9416162509281544,-0.75264165420741,1.3832406002176,0.7984965942221405,0,0,0,0,0
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,80556.0,10.800000000000011,0.14514952589350838,0.294,11701.199999999999,261.460564751704,-0.9413891351606519,1.8871717396005678,2.01988259900284,1.4303702871039112,0.7984965942221405,0,0,1,0,1
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,66630.6,10.800000000000011,0.13845099383139137,0.22512315270935962,9231.400000000001,216.26290165530673,-0.45054805106084544,0.57308937520602,0.6537223180585571,1.4774999739902221,0.7984965942221405,1,0,0,0,0
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,52900.799999999996,10.900000000000034,0.1190893169877408,0.15073170731707317,6303.599999999999,171.70009737098343,0.9661978053181415,-0.9115227616672108,-0.6932484996780134,1.5089197652477628,0.8983873324562885,1,0,0,0,0
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,60589.799999999996,10.800000000000011,0.12538040170419965,0.1782608695652174,7601.4,196.6562804284323,0.5757560338751135,-0.3096529764483336,0.06108576721418336,1.5403395565053035,0.7984965942221405,1,0,0,0,0
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,73106.4,10.800000000000011,0.0,49.8,0.0,237.2814021421616,-0.39477065514041293,0.9843670617722521,1.2890348223556671,-1.6958989430213873,0.7984965942221405,0,0,0,0,0
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,77247.09999999999,10.800000000000011,0.0013531799729364006,17.433333333333334,104.6,250.7208698474521,-0.34457099881202363,1.2351461389467842,1.6952608464056758,-1.6644791517638466,0.7984965942221405,0,0,0,0,0
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,77361.0,10.899999999999977,0.0048375950241879755,6.6875,374.5,251.00908500973395,-0.5174809261653646,1.35552009599056,1.7064350788154856,-1.585929673619995,0.8983873324562318,0,0,0,0,0
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,51904.2,10.899999999999977,0.005441354292623942,3.1399999999999997,282.59999999999997,168.41077222582737,0.6371111693875894,-0.8613669462323044,-0.7910205806228388,-1.5545098823624544,0.8983873324562318,0,0,0,0,0
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,57070.8,11.0,0.009364548494983277,2.546666666666667,534.8000000000001,185.11449886474213,-0.24974942574728826,-0.17924785631757648,-0.2841479803724514,-1.4759604042186025,0.99827807069038,0,0,0,0,0
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,61090.0,10.899999999999977,0.010731052984574111,2.411764705882353,656.0,198.2154445165477,-0.2720603841154613,0.10162471011789925,0.11015820840282689,-1.4445406129610618,0.8983873324562318,0,0,0,0,0
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,74090.0,10.900000000000034,0.01160541586073501,2.5157894736842104,860.4,240.31787220240025,0.06260399140713406,0.7837438000326264,1.385531529978917,-1.4131208217035212,0.8983873324562885,0,0,0,0,0
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,58527.299999999996,10.899999999999977,0.012514898688915376,1.5863636363636362,732.9,189.90038935756002,0.7709769195966275,-0.5102762381879593,-0.1412571155358694,-1.36599113481721,0.8983873324562318,0,0,0,0,0
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,40417.200000000004,10.900000000000034,0.01293800539083558,0.872,523.2,131.09698345767112,1.7582368273882838,-1.8243586025825076,-1.9179600686954954,-1.318861447930899,0.8983873324562885,0,0,0,0,0
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,50358.6,11.0,0.015634395670475046,1.1222222222222222,787.8000000000001,163.23695299837925,0.6873108257159787,-0.9717097401890983,-0.9426526579942236,-1.2874416566733584,0.99827807069038,0,0,0,0,0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,55871.99999999999,11.100000000000023,0.020124913254684247,1.2933333333333332,1125.1999999999998,181.04990278677897,-0.5509473637176241,-0.11906087779568933,-0.40175702174979216,-1.2403119697870473,1.098168808924528,0,0,0,0,0
9110,L56289,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,60066.100000000006,11.100000000000023,0.021136063408190225,1.2030303030303031,1270.4,194.6406351263772,-0.1437723734984664,-0.028780410012857183,0.009707843482692173,-1.1931822829007364,1.098168808924528,0,0,0,0,0
9111,M23970,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,68061.0,11.0,0.02446043165467626,1.4,1666.0,220.54763447828904,-0.8354120829118301,0.9041177570764021,0.794052625687975,-1.1617624916431957,0.99827807069038,0,0,1,0,0
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,68901.0,11.0,0.027366863905325445,1.3421052631578947,1887.0,223.26960466623459,-1.0473661874094737,1.1047410188160278,0.8764613633898146,-1.1146328047568845,0.99827807069038,0,0,1,0,0
9113,M23972,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,56760.6,11.0,0.026298044504383007,0.9574999999999999,1493.6999999999998,183.9293583927414,-0.3166823008518073,-0.16921669323059577,-0.3145803499380598,-1.0832130134993438,0.99827807069038,0,0,0,0,0
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,49704.0,11.0,0.024068767908309457,0.6627906976744186,1197.0,161.06286454957873,1.1446854722635256,-1.1522706757547614,-1.0068726100175855,-1.036083326613033,0.99827807069038,0,0,0,0,0
9115,L56294,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,57564.0,11.099999999999966,0.02979011509817197,0.8666666666666667,1716.0,186.47230320699708,-0.35014873840406685,-0.09899855162172647,-0.23576227866465727,-1.0046635353554922,1.0981688089244712,0,0,0,0,0
9116,M23975,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,69600.8,11.0,0.03183391003460208,1.025531914893617,2217.2000000000003,225.53726506804924,-0.528636405349451,0.8238684523805521,0.945115690346657,-0.9732437440979516,0.99827807069038,0,0,0,0,0
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,53253.9,11.099999999999966,0.029518072289156625,0.642,1572.9,172.51020408163265,0.6705776069398489,-0.7911488046234351,-0.6586073981512037,-0.9261140572116405,1.0981688089244712,0,0,0,0,0
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,68735.0,11.099999999999966,0.036585365853658534,0.8472727272727273,2516.4,222.65954000647878,-0.3557264779961101,0.6633698429888514,0.8601758271296891,-0.8475645790677887,1.0981688089244712,0,0,0,0,0
9119,L56298,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,64244.6,11.0,0.03732809430255403,0.7258620689655173,2399.7000000000003,208.18081659105636,-0.07126175880190408,0.21196750407469353,0.41964226072928323,-0.8004348921814777,0.99827807069038,0,0,0,0,0
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,49412.5,11.0,0.035202863961813845,0.49166666666666664,1740.5,160.2221141374838,0.7598214404125411,-1.0519590448849485,-1.0354704041129263,-0.769015100923937,0.99827807069038,0,0,0,0,0
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,59017.50000000001,11.0,0.04062909567496723,0.6142857142857143,2399.4,191.36673151750978,-0.07683949839394733,-0.12909204088267004,-0.09316573074843754,-0.721885414037626,0.99827807069038,0,0,0,0,0
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,64076.4,11.0,0.04581245526127416,0.7061538461538461,2937.6,207.83782030489783,-0.7963679057675274,0.5931517013799821,0.4031408920608913,-0.6904656227800853,0.99827807069038,0,0,1,0,0
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,65096.00000000001,11.0,0.04174573055028463,0.6149253731343284,2719.2000000000003,211.07652399481196,0.22993617916843173,0.1216870362918621,0.5031694027285059,-0.6590458315225446,0.99827807069038,0,0,0,0,0
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,62573.6,11.100000000000023,0.04647983595352016,0.6202898550724637,2910.3999999999996,202.83176661264181,-0.42823709269267246,0.2821856456835621,0.255707736086695,-0.6276260402650039,1.098168808924528,0,0,0,0,0
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,71870.4,11.0,0.04905395935529082,0.7098591549295774,3528.0,233.04280155642024,-0.6290357180062296,1.04455404029414,1.1677762511658172,-0.5962062490074632,0.99827807069038,0,0,0,0,0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,53659.8,11.100000000000023,0.045859872611464965,0.4684931506849315,2462.4,173.93776337115074,0.16858104365595591,-0.5804943797968279,-0.6187863188259932,-0.5647864577499225,1.098168808924528,0,0,0,0,0
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,60113.9,11.100000000000023,0.05006765899864682,0.5426666666666667,3011.8,194.85867098865478,-0.34457099881202363,0.07153122085695568,0.014397293080486907,-0.5333666664923818,1.098168808924528,0,0,0,0,0
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,47899.2,11.100000000000023,0.043132803632236094,0.35324675324675325,2067.2,155.26482982171797,1.239507045328261,-1.2826757958855182,-1.1839336693083957,-0.5019468752348412,1.098168808924528,0,0,0,0,0
9129,M23988,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,68207.4,11.100000000000023,0.05245460659045057,0.5810126582278481,3580.2,221.02203499675952,-0.2943713424836343,0.5931517013799821,0.8084152914017235,-0.4705270839773005,1.098168808924528,0,0,0,0,0
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,50086.4,11.0,0.04864864864864865,0.3670731707317073,2438.1,162.30200907323396,0.6984663049000652,-0.9917720663630608,-0.9693570132352242,-0.42339739709098945,0.99827807069038,0,0,0,0,0
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,51535.200000000004,11.0,0.05263157894736842,0.38928571428571435,2714.1000000000004,166.99675955930007,0.20762522080025872,-0.7309618261015471,-0.8272215618275747,-0.39197760583344876,0.99827807069038,0,0,0,0,0
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,68322.1,11.0,0.05806010928961749,0.5430232558139535,3969.5000000000005,221.39371354504212,-0.4226593531006292,0.6734010060758329,0.8196680083236306,-0.3605578145759081,0.99827807069038,0,0,0,0,0
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,66570.0,11.0,0.05674653215636822,0.46153846153846156,3780.0,215.71613739468566,0.257824877128648,0.2019363409877121,0.6477771162672095,-0.28200833643205636,0.99827807069038,0,0,0,0,0
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,67590.3,11.0,0.06283783783783783,0.48617021276595745,4250.1,218.95140913508263,-0.3334155196279371,0.57308937520602,0.7478743008829086,-0.2348786495457453,0.99827807069038,0,0,0,0,0
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,58249.8,11.0,0.06551724137931035,0.41875,3819.0000000000005,188.69387755102042,-0.5007477073892348,0.021375405422049246,-0.16848143066951216,-0.20345885828820462,0.99827807069038,0,0,0,0,0
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,70621.2,11.100000000000023,0.06903914590747331,0.5132653061224489,4879.099999999999,228.69559585492226,-0.7517459890311813,1.0345228772071586,1.0452226855263673,-0.17203906703066393,1.098168808924528,0,0,0,0,0
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,49295.4,11.0,0.06017699115044248,0.2825242718446602,2968.2000000000003,159.687074829932,0.8657984926613629,-1.0920836972328736,-1.0469585745711232,-0.09348958888681222,0.99827807069038,0,0,0,0,0
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,49160.399999999994,11.0,0.06004618937644342,0.2704761904761905,2953.6,159.2497570456754,1.0721748575669634,-1.162301838841743,-1.060202835987491,-0.06206979762927153,0.99827807069038,0,0,0,0,0
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,56314.0,11.0,0.0695994747209455,0.34579439252336447,3922.0,182.48217757615035,-0.09357271717007709,-0.2996218133613522,-0.35839432881620437,-0.030650006371730838,0.99827807069038,0,0,0,0,0
9140,L56319,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,56678.399999999994,11.0,0.07026675341574495,0.3385321100917431,3985.2,183.722528363047,-0.015484362881471517,-0.3096529764483336,-0.32264463355602596,0.0007697848858098505,0.99827807069038,0,0,0,0,0
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,54782.7,11.0,0.08005822416302766,0.35945945945945945,4389.0,177.57763371150727,-0.9246559163845222,-0.008718083838895038,-0.508623495533856,0.03218957614335054,0.99827807069038,0,0,1,0,0
9142,L56321,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,58130.799999999996,11.0,0.07008760951188986,0.3221238938053097,4076.7999999999997,188.43047001620744,0.3247577522331671,-0.35980879188324005,-0.18015600184394015,0.06360936740089122,0.99827807069038,0,0,0,0,0
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,57387.600000000006,10.899999999999977,0.06789755807027993,0.2973913043478261,3898.8,186.02139384116697,0.7765546591886708,-0.5804943797968279,-0.253068113582043,0.09502915865843192,0.8983873324562318,0,0,0,0,0
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,61855.200000000004,10.899999999999977,0.07983482450103235,0.36410256410256414,4941.6,200.50307941653162,-0.484014488613105,0.26212331950959994,0.18522864422359842,0.1264489499159726,0.8983873324562318,0,0,0,0,0
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,60195.200000000004,11.0,0.08149171270718232,0.34957983193277314,4908.8,195.12220421393843,-0.5119031865733212,0.1618116886397871,0.022373281622343817,0.1578687411735133,0.99827807069038,0,0,0,0,0
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,58395.4,10.899999999999977,0.07682539682539682,0.3040983606557377,4489.1,189.28816855753647,0.1964697416161722,-0.28959065027437075,-0.1541972494678601,0.20499842805982432,0.8983873324562318,0,0,0,0,0
9147,L56326,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,61120.0,11.0,0.08044473512099411,0.3225806451612903,4920.0,198.05573558003888,-0.060106279617817567,0.0013130792480863895,0.11310137760646402,0.236418219317365,0.99827807069038,0,0,0,0,0
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,45913.6,11.0,0.07400828892835998,0.21587301587301586,3400.0,148.73210236475543,0.8323320551091034,-1.2826757958855182,-1.3787322283331251,0.2678380105749057,0.99827807069038,0,0,0,0,0
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,56277.2,11.0,0.09110473457675754,0.315625,5130.8,182.3629293583927,-0.8131011245436571,0.04143773159601139,-0.36200461637266623,0.2992578018324464,0.99827807069038,0,0,1,0,0
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,72164.5,11.100000000000023,0.09020979020979021,0.38846153846153847,6514.5,233.84478289047308,-0.6123024992300998,1.0545852033811214,1.196629119925474,0.33067759308998707,1.098168808924528,0,0,0,0,0
9151,M24010,M,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,76779.0,11.100000000000023,0.09792284866468842,0.42857142857142855,7524.0,248.79779650032404,-1.0696771457776468,1.706610804034905,1.6493375962649253,0.3778072799762981,1.098168808924528,0,0,1,0,0
9152,L56331,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,62896.5,11.0,0.08687258687258688,0.2977941176470588,5467.5,203.81237848347374,0.07933721018326383,0.051468894682992816,0.2873860472818428,0.4249369668626092,0.99827807069038,0,0,0,0,0
9153,L56332,L,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,67536.0,11.100000000000023,0.10864393338620143,0.3884057971014493,7343.2,218.84640311082305,-1.55494049028541,1.3655512590775414,0.7425471646243251,0.45635675812014986,1.098168808924528,0,0,1,0,0
9154,L56333,L,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,52254.799999999996,11.100000000000023,0.08985132514544279,0.2414285714285714,4698.2,169.3285806869734,0.04029303303896104,-0.6206190321447537,-0.7566247431963329,0.48777654937769055,1.098168808924528,0,0,0,0,0
9155,L56334,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,57456.0,11.100000000000023,0.08829054477144646,0.2535211267605634,5076.0,186.18276085547632,0.31918001264112383,-0.39993344423116506,-0.24635768779775094,0.5191963406352312,1.098168808924528,0,0,0,0,0
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,76916.0,11.0,0.10663683818046234,0.3986111111111111,8208.199999999999,249.322528363047,-1.1087213229219497,1.74673545638283,1.6627780689615348,0.5506161318927719,0.99827807069038,0,0,1,0,0
9157,M24016,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,75021.2,10.899999999999977,0.10583941605839416,0.3753424657534246,7946.0,243.25940337224384,-0.9469668747526953,1.4859252161213163,1.4768875020598133,0.5820359231503126,0.8983873324562318,0,0,1,0,0
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,76462.59999999999,11.0,0.10116199589883801,0.35100671140939593,7740.4,247.85283630470013,-0.42823709269267246,1.2351461389467842,1.6182969717305649,0.6291656100366236,0.99827807069038,0,0,0,0,0
9159,H38572,H,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,68699.40000000001,11.0,0.10080645161290322,0.30596026490066225,6930.0,222.7607003891051,-0.28879360289159106,0.6232451906409264,0.8566832663413739,0.6605854012941643,0.99827807069038,0,0,0,0,0
9160,M24019,M,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,53605.0,11.100000000000023,0.10258107213765719,0.22756410256410256,5502.5,173.70382372002592,-0.16050559227459615,-0.4500892596660715,-0.6241625079046373,0.739134879438016,1.098168808924528,0,0,0,0,0
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,46788.0,11.0,0.09449760765550239,0.1761006289308176,4424.0,151.66288492706644,0.737510482044368,-1.2024264911896678,-1.2929486566111148,0.7862645663243271,0.99827807069038,0,0,0,0,0
9162,M24021,M,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,48360.0,11.0,0.10105393676379418,0.18292682926829268,4890.0,156.75850891410047,0.40842384611381594,-1.0018032294500423,-1.138726590340529,0.8648140444681788,0.99827807069038,0,0,0,0,0
9163,M24022,M,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,59907.3,11.0,0.10993377483443709,0.2377245508982036,6590.200000000001,194.12605314322747,-0.16608333186663943,-0.028780410012857183,-0.005871332168560659,0.9119437313544898,0.99827807069038,0,0,0,0,0
9164,L56343,L,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,66929.5,11.0,0.1193502824858757,0.278235294117647,7993.7,216.88107582631235,-0.6903908535187054,0.73358798459772,0.6830460938907945,0.9590734182408008,0.99827807069038,0,0,0,0,0
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,34329.6,11.0,0.07169811320754717,0.08372093023255814,2462.4,111.24303305249512,4.71443881117121,-2.5666646710191228,-2.5151879634975427,0.9904932094983415,0.99827807069038,0,0,0,0,1
9166,L56345,L,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,82742.4,11.0,0.1303692539562924,0.3586206896551724,10795.199999999999,268.12184057031754,-1.1868096772105552,2.2482936107318943,2.2343807705639134,1.0219130007558823,0.99827807069038,0,1,1,0,1
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,74226.0,11.0,0.12580877066858376,0.3034090909090909,9345.0,240.52495139338947,-0.8298343433197869,1.3454889329035786,1.3988738970354053,1.053332792013423,0.99827807069038,0,0,1,0,0
9168,M24027,M,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,57350.4,11.099999999999966,0.12778176597272076,0.23016759776536314,7333.6,185.7803692905734,-0.8186788641357003,0.1216870362918621,-0.2567176433945535,1.100462478899734,1.0981688089244712,0,0,1,0,0
9169,H38582,H,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,61494.0,11.199999999999989,0.1305916305916306,0.24395604395604395,8036.4,199.13860103626942,-0.8577230412800031,0.4426842550752628,0.14979288701180693,1.147592165786045,1.1980595471586195,0,0,1,0,0
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,46452.0,11.100000000000023,0.09804955192409066,0.13101604278074866,4557.0,150.42746113989637,1.9925018902541005,-1.5535171992340129,-1.3259121516918506,1.2261416439298967,1.098168808924528,0,0,0,0,0
9171,L56350,L,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,68983.2,11.0,0.12745762711864406,0.2476190476190476,8798.4,223.46355685131195,-0.3613042175881534,0.6834321691628136,0.88452564700778,1.2575614351874373,0.99827807069038,0,0,0,0,0
9172,M24031,M,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,63292.8,11.100000000000023,0.13678905687544995,0.2387434554973822,8664.0,204.96373056994818,-0.8409898225038733,0.5630582121190385,0.3262653124618896,1.288981226444978,1.098168808924528,0,0,1,0,0
9173,L56352,L,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,46648.0,11.199999999999989,0.11247086247086246,0.1402061855670103,5249.599999999999,151.0132729038524,0.9829310240942712,-1.2826757958855182,-1.306683446228088,1.3361109133312892,1.1980595471586195,0,0,0,0,0
9174,H38587,H,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,53130.00000000001,11.099999999999966,0.11811023622047244,0.1642857142857143,6279.000000000001,171.99741016510202,0.6203779506114596,-0.7811176415364536,-0.6707626869622245,1.3675307045888299,1.0981688089244712,0,0,0,0,0
9175,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,47897.600000000006,11.099999999999966,0.10683760683760683,0.127363184079602,5120.0,155.05859501456786,1.853058400453019,-1.4431744052772186,-1.1840906383325889,1.4460801827326815,1.0981688089244712,0,0,0,0,0
9176,L56355,L,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,90072.6,11.199999999999989,0.0,64.2,0.0,291.4970873786408,-0.7573237286232245,2.4288545462975577,2.953514733780611,-1.6958989430213873,1.1980595471586195,0,1,0,0,1
9177,L56356,L,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,61327.2,11.099999999999966,0.0013166556945358788,13.466666666666667,80.8,198.5341534477177,-0.11588367553825012,0.04143773159601139,0.1334288662395842,-1.6644791517638466,1.0981688089244712,0,0,0,0,0
9178,L56357,L,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,64672.0,11.200000000000045,0.0026578073089701,8.6,172.0,209.226787447428,-0.1939720298268557,0.30224797185752494,0.46157261131710037,-1.633059360506306,1.1980595471586761,0,0,0,0,0
9179,L56358,L,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,76246.0,11.199999999999989,0.0044742729306487695,8.128571428571428,341.4,246.75080906148867,-1.1087213229219497,1.6965796409479235,1.5970472900803054,-1.6016395692487653,1.1980595471586195,0,0,1,0,0
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,64144.50000000001,11.200000000000045,0.005571030640668524,4.966666666666667,357.6,207.52021999352962,-0.5788360616778403,0.4727777443362071,0.4098218861531482,-1.5702197779912246,1.1980595471586761,0,0,0,0,0
9181,L56360,L,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,55608.299999999996,11.200000000000045,0.008620689655172414,2.6357142857142857,479.7,179.9039145907473,-0.17723881105072595,-0.3096529764483336,-0.4276274790497623,-1.491670299847373,1.1980595471586761,0,0,0,0,0
9182,L56361,L,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,54908.1,11.200000000000045,0.00985545335085414,2.25625,541.5,177.63862827563892,-0.09915045676212035,-0.3899022811441836,-0.4963210482626526,-1.4602505085898323,1.1980595471586761,0,0,0,0,0
9183,M24042,M,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,70920.0,11.199999999999989,0.01077996195307546,2.5,765.0,229.51456310679612,0.20762522080025872,0.5028712335971507,1.0745366507945935,-1.4288307173322914,1.1980595471586195,0,0,0,0,0
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,56473.8,11.200000000000045,0.012953367875647668,1.7428571428571429,732.0,182.70397929472662,0.023559814262831272,-0.3397464657092772,-0.34271704752483034,-1.3817010304459805,1.1980595471586761,0,0,0,0,0
