Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score
0,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,55152.0,10.4,0.0711,0.3273,3924.0,177.6232,0,0,0,0,0,0,11178.0,6011568.0,6011568.0,1133.6,15932.8,1,0,-0.0378,-0.3999,-0.4724,0.0165,0.3989,0,0,0,0,0,1296.0,11881,3041743104.0,108.16,234.8446,10.4403,10.9179,8.2751,91,1.8,152,15152.0,24848.0,7076.0,0
0,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,75942.8,10.4,0.0743,0.4545,5649.9,244.5823,0,0,0,0,0,0,15804.45,8429650.8,8429650.8,1154.4,15516.8,1,0,-0.2609,1.0947,1.5673,0.0479,0.3989,0,0,0,0,0,2590.81,12321,5767308871.84,108.16,275.5772,10.5357,11.2377,8.6396,89,1.8,112,35942.8,4057.2,5350.1,0
0,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,60531.3,10.4,0.0789,0.3711,4779.9,194.8851,0,0,0,0,0,0,13138.38,6840036.9,6840036.9,1175.2,14882.4,1,0,-0.6011,0.232,0.0553,0.0793,0.3989,0,0,0,0,0,1789.29,12769,3664038279.69,108.16,246.0311,10.6301,11.0109,8.4724,87,1.8,51,20531.3,19468.7,6220.1,0
0,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,61227.6,10.3,0.074,0.3397,4531.0,197.2539,0,0,0,0,0,0,12229.76,7041174.0,7041174.0,1184.5,16006.2,1,0,0.0849,-0.0589,0.1237,0.1107,0.299,0,0,0,0,0,1552.36,13225,3748819001.76,106.09,247.4421,10.7238,11.0224,8.4189,85,1.7,174,21227.6,18772.4,6469.0,0
0,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,66034.8,10.4,0.0783,0.3746,5171.4,212.6725,0,0,0,0,0,0,13724.1,7726071.6,7726071.6,1216.8,15537.6,1,0,-0.2497,0.4226,0.5953,0.1422,0.3989,0,0,0,0,0,1953.64,13689,4360594811.04,108.16,256.9724,10.8167,11.098,8.5511,83,1.8,114,26034.8,13965.2,5828.6,0
0,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,62379.6,10.5,0.0865,0.3783,5402.6,200.8358,0,0,0,0,0,0,14101.24,7423172.4,7423172.4,1249.5,14427.0,1,0,-0.9191,0.543,0.2367,0.1736,0.4988,0,0,1,0,0,2061.16,14161,3891214496.16,110.25,249.7591,10.9087,11.041,8.5948,81,1.9,-6,22379.6,17620.4,5597.4,0
0,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,61754.2,10.4,0.0867,0.3631,5360.3,198.8863,0,0,0,0,0,0,13755.15,7472258.2,7472258.2,1258.4,14497.6,1,0,-0.8075,0.4327,0.1753,0.205,0.3989,0,0,1,0,0,1962.49,14641,3813581217.64,108.16,248.5039,11.0,11.0309,8.587,79,1.8,14,21754.2,18245.8,5639.7,0
1,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,46003.0,10.5,0.0687,0.2073,3161.1,148.1578,0,0,0,0,0,0,7979.85,5658369.0,5658369.0,1291.5,18795.0,0,0,1.4013,-1.4331,-1.37,0.2364,0.4988,0,0,0,0,0,660.49,15129,2116276009.0,110.25,214.4831,11.0905,10.7365,8.059,77,1.9,410,6003.0,33997.0,8838.9,0
0,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,62104.8,10.4,0.0929,0.3606,5770.8,200.0155,0,0,0,0,0,0,14220.9,7825204.8,7825204.8,1310.4,14102.4,1,0,-1.0195,0.5831,0.2097,0.2835,0.3989,0,0,1,0,0,2097.64,15876,3857006183.04,108.16,249.2083,11.225,11.0366,8.6607,74,1.8,-24,22104.8,17895.2,5229.2,0
1,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,72158.5,10.4,0.0924,0.4039,6668.8,232.4694,0,0,0,0,0,0,16171.84,9236288.0,9236288.0,1331.2,14404.0,0,0,-0.8577,1.2151,1.196,0.315,0.3989,0,0,1,0,0,2714.41,16384,5206849122.25,108.16,268.6233,11.3137,11.1866,8.8053,72,1.8,5,32158.5,7841.5,5331.2,0
0,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,65450.3,10.4,0.0982,0.372,6432.1,210.8579,0,0,0,0,0,0,15240.64,8573989.3,8573989.3,1362.4,13863.2,1,0,-1.1478,0.9141,0.5379,0.3621,0.3989,0,0,1,0,0,2410.81,17161,4283741770.09,108.16,255.8326,11.4455,11.0891,8.7692,69,1.8,-47,25450.3,14549.7,4567.9,0
0,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,67574.5,10.4,0.0883,0.3351,5971.7,217.7014,0,0,0,0,0,0,13936.96,8987408.5,8987408.5,1383.2,15652.0,1,0,-0.1884,0.4928,0.7463,0.3935,0.3989,0,0,0,0,0,2016.01,17689,4566313050.25,108.16,259.951,11.5326,11.121,8.695,67,1.8,125,27574.5,12425.5,5028.3,0
0,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,53801.0,10.5,0.084,0.2463,4522.5,173.2721,0,0,0,0,0,0,10401.75,7263135.0,7263135.0,1417.5,16863.0,1,0,0.375,-0.6507,-0.6049,0.4249,0.4988,0,0,0,0,0,1122.25,18225,2894547601.0,110.25,231.9504,11.619,10.8931,8.417,65,1.9,226,13801.0,26199.0,6477.5,0
2,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,57178.6,10.5,0.0879,0.2659,5027.9,184.1501,0,0,0,0,0,0,11395.35,7833468.2,7833468.2,1438.5,16359.0,0,1,0.1072,-0.3297,-0.2736,0.4564,0.4988,0,0,0,0,0,1346.89,18769,3269392297.96,110.25,239.1205,11.7047,10.954,8.523,63,1.9,178,17178.6,22821.4,7972.1,0
0,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,73988.8,10.5,0.1005,0.3664,7440.8,238.2892,0,0,0,0,0,0,16270.2,10506409.6,10506409.6,1491.0,14826.0,1,0,-0.7071,1.2452,1.3756,0.5349,0.4988,0,0,0,0,0,2745.76,20164,5474342525.44,110.25,272.0088,11.9164,11.2117,8.9149,58,1.9,32,33988.8,6011.2,3559.2,0
0,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,54067.2,10.5,0.1022,0.2648,5529.6,174.1856,0,0,0,0,0,0,11919.36,7785676.8,7785676.8,1512.0,14784.0,1,0,-0.7294,-0.1592,-0.5788,0.5663,0.4988,0,0,0,0,0,1474.56,20736,2923262115.84,110.25,232.5235,12.0,10.898,8.6181,56,1.9,28,14067.2,25932.8,5470.4,0
0,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,67584.4,10.4,0.1151,0.3626,7781.8,217.8034,0,0,0,0,0,0,16538.99,9867322.4,9867322.4,1518.4,13187.2,1,0,-1.5103,1.3355,0.7473,0.5977,0.3989,0,0,1,0,0,2840.89,21316,4567651123.36,108.16,259.97,12.083,11.1211,8.9597,54,1.8,-112,27584.4,12415.6,3218.2,0
0,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,73500.0,10.5,0.1006,0.3356,7400.0,236.7912,0,0,0,0,0,0,15520.0,10878000.0,10878000.0,1554.0,15435.0,1,0,-0.3836,1.0044,1.3276,0.6292,0.4988,0,0,0,0,0,2500.0,21904,5402250000.0,110.25,271.1088,12.1655,11.2051,8.9094,52,1.9,90,33500.0,6500.0,3600.0,0
0,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,70359.0,10.5,0.1001,0.3113,7050.0,226.672,0,0,0,0,0,0,14588.8,10553850.0,10553850.0,1575.0,15718.5,1,0,-0.233,0.7035,1.0195,0.6606,0.4988,0,0,0,0,0,2209.0,22500,4950388881.0,110.25,265.2527,12.2474,11.1614,8.8609,50,1.9,117,30359.0,9641.0,3950.0,0
0,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,47665.8,10.4,0.0927,0.1902,4423.2,153.612,0,0,0,0,0,0,9029.73,7245201.6,7245201.6,1580.8,17035.2,1,0,0.5534,-1.0921,-1.2068,0.692,0.3989,0,0,0,0,0,846.81,23104,2272028489.64,108.16,218.325,12.3288,10.772,8.3948,48,1.8,258,7665.8,32334.2,6576.8,0
2,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,67386.5,10.4,0.1003,0.2832,6760.6,217.1656,0,0,0,0,0,0,13622.17,10377521.0,10377521.0,1601.6,15964.0,0,1,-0.0211,0.3925,0.7279,0.7234,0.3989,0,0,0,0,0,1927.21,23716,4540940382.25,108.16,259.5891,12.4097,11.1182,8.819,46,1.8,155,27386.5,12613.5,6239.4,0
0,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,54085.8,10.4,0.0961,0.2044,5199.3,174.3578,0,0,0,0,0,0,10143.54,8599642.2,8599642.2,1653.6,17201.6,1,0,0.6427,-0.731,-0.577,0.802,0.3989,0,0,0,0,0,1069.29,25281,2925273761.64,108.16,232.5635,12.6095,10.8983,8.5565,41,1.8,274,14085.8,25914.2,5800.7,0
2,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,70126.7,10.4,0.114,0.3068,8001.7,226.0693,0,0,0,0,0,0,15416.94,11290398.7,11290398.7,1674.4,14674.4,0,1,-0.7127,0.9743,0.9967,0.8334,0.3989,0,0,0,0,0,2470.09,25921,4917754052.89,108.16,264.8145,12.6886,11.1581,8.9875,39,1.8,31,30126.7,9873.3,4998.3,0
0,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,44908.5,10.4,0.0868,0.1407,3901.0,144.7727,0,0,0,0,1,0,7289.7,7454811.0,7454811.0,1726.4,19874.4,1,0,2.0762,-1.6538,-1.4773,0.9119,0.3989,0,0,0,0,0,552.25,27556,2016773372.25,108.16,211.9163,12.8841,10.7124,8.2692,34,1.8,531,4908.5,35091.5,7099.0,0
2,299.8,310.2,1573,33.3,168,0,0,0,0,0,0,52380.9,10.4,0.1067,0.197,5594.4,168.8617,0,0,0,0,0,0,10329.66,8799991.2,8799991.2,1747.2,16359.2,0,1,0.1909,-0.6708,-0.7443,0.9434,0.3989,0,0,0,0,0,1108.89,28224,2743758684.81,108.16,228.8687,12.9615,10.8663,8.6297,32,1.8,193,12380.9,27619.1,7405.6,0
0,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,68477.7,10.3,0.1169,0.2661,8009.9,220.7534,0,0,0,0,0,0,14362.26,11846642.1,11846642.1,1781.9,15233.7,1,0,-0.3334,0.6333,0.8349,1.0219,0.299,0,0,0,0,0,2143.69,29929,4689195397.29,106.09,261.6824,13.1529,11.1343,8.9886,27,1.7,99,28477.7,11522.3,2990.1,0
1,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,48412.0,10.5,0.0961,0.1511,4655.0,155.9665,0,0,0,0,0,0,8256.64,8472100.0,8472100.0,1837.5,19110.0,0,0,1.5686,-1.3429,-1.1336,1.0533,0.4988,0,0,0,0,0,707.56,30625,2343721744.0,110.25,220.0273,13.2288,10.7875,8.4459,25,1.9,440,8412.0,31588.0,7345.0,0
0,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,64848.3,10.5,0.1254,0.2553,8134.6,208.9185,0,0,0,0,0,0,14185.28,11542997.4,11542997.4,1869.0,14899.5,1,0,-0.6681,0.5731,0.4789,1.1005,0.4988,0,0,0,0,0,2088.49,31684,4205302012.89,110.25,254.6533,13.3417,11.0798,9.004,22,1.9,39,24848.3,15151.7,2865.4,0
1,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,70621.5,10.6,0.1347,0.2923,9522.0,227.4444,0,0,0,0,0,0,16425.45,12711870.0,12711870.0,1908.0,14151.0,0,0,-1.1366,1.2953,1.0453,1.1319,0.5987,0,0,1,0,0,2798.41,32400,4987396262.25,112.36,265.7471,13.4164,11.1651,9.1615,20,2.0,-45,30621.5,9378.5,2478.0,0
1,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,62094.4,10.6,0.116,0.2141,7210.2,199.982,0,0,0,0,0,0,12233.7,11363275.2,11363275.2,1939.8,16705.6,0,0,0.2076,-0.0589,0.2087,1.179,0.5987,0,0,0,0,0,1552.36,33489,3855714511.36,112.36,249.1875,13.5277,11.0364,8.8834,17,2.0,196,22094.4,17905.6,4789.8,0
0,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,64017.4,10.5,0.1225,0.2257,7849.2,206.1752,0,0,0,0,0,0,13103.1,11907236.4,11907236.4,1953.0,15928.5,1,0,-0.1215,0.222,0.3974,1.2261,0.4988,0,0,0,0,0,1780.84,34596,4098227502.76,110.25,253.0166,13.6382,11.0669,8.9683,14,1.9,137,24017.4,15982.6,3150.8,0
1,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,54056.8,10.5,0.1192,0.1815,6448.4,174.1521,0,0,0,0,0,0,10646.72,10162678.4,10162678.4,1974.0,16548.0,0,0,0.2076,-0.5705,-0.5798,1.2576,0.4988,0,0,0,0,0,1176.49,35344,2922137626.24,110.25,232.5012,13.7113,10.8978,8.7717,12,1.9,196,14056.8,25943.2,5551.6,0
2,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,56254.2,10.4,0.1242,0.1906,6990.6,181.3482,0,0,0,0,0,0,11353.32,10744552.2,10744552.2,1986.4,15984.8,0,1,-0.0099,-0.3397,-0.3643,1.3047,0.3989,0,0,0,0,0,1339.56,36481,3164535017.64,108.16,237.1797,13.8203,10.9377,8.8525,9,1.8,157,16254.2,23745.8,6009.4,0
0,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,52120.8,10.5,0.1285,0.1736,6703.2,167.9691,0,0,0,0,0,0,10612.26,10215676.8,10215676.8,2058.0,16002.0,1,0,-0.0824,-0.5805,-0.7698,1.3832,0.4988,0,0,0,0,0,1169.64,38416,2716577792.64,110.25,228.2998,14.0,10.8613,8.8105,4,1.9,144,12120.8,27879.2,4296.8,0
1,299.8,310.3,1805,23.7,198,0,0,0,0,0,0,42778.5,10.5,0.1096,0.1191,4692.6,137.8617,0,0,0,0,0,0,7354.11,8470143.0,8470143.0,2079.0,18952.5,0,0,1.4849,-1.6338,-1.6863,1.4147,0.4988,0,0,0,0,0,561.69,39204,1830000062.25,110.25,206.8296,14.0712,10.6638,8.454,2,1.9,425,2778.5,37221.5,7307.4,0
1,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,72861.1,10.5,0.1469,0.2639,10713.3,234.7329,0,0,0,1,0,0,16544.32,14645081.1,14645081.1,2110.5,14353.5,0,0,-0.9581,1.3355,1.265,1.4618,0.4988,1,0,1,0,0,2840.89,40401,5308739893.21,110.25,269.928,14.1774,11.1963,9.2793,-1,1.9,-13,32861.1,7138.9,1286.7,1
0,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,51328.2,10.6,0.1204,0.1478,6181.2,165.3615,0,0,0,1,0,0,9405.12,10470952.8,10470952.8,2162.4,17956.4,1,0,0.8658,-0.9717,-0.8475,1.5089,0.5987,1,0,0,0,0,918.09,41616,2634584115.24,112.36,226.5573,14.2829,10.846,8.7294,-4,2.0,314,11328.2,28671.8,4818.8,1
0,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,66267.2,10.5,0.155,0.2411,10279.4,213.4897,0,0,0,1,0,0,15488.96,13651043.2,13651043.2,2163.0,13944.0,1,0,-1.1757,0.9944,0.6181,1.5403,0.4988,1,0,1,0,0,2490.01,42436,4391341795.84,110.25,257.4242,14.3527,11.1015,9.238,-6,1.9,-52,26267.2,13732.8,720.6,1
2,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,66297.2,10.6,0.1342,0.2048,8902.4,213.5176,0,0,0,1,0,0,13289.4,13789817.6,13789817.6,2204.8,16419.4,0,1,0.057,0.2822,0.621,1.5718,0.5987,1,0,0,0,0,1831.84,43264,4395318727.84,112.36,257.4824,14.4222,11.1019,9.0942,-8,2.0,169,26297.2,13702.8,4097.6,1
0,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,50479.2,10.6,0.1383,0.1533,6986.4,162.5739,0,0,0,1,0,0,10184.4,10752069.6,10752069.6,2257.8,16313.4,1,0,0.0012,-0.7209,-0.9308,1.6503,0.5987,1,0,0,0,0,1075.84,45369,2548149632.64,112.36,224.6758,14.5945,10.8293,8.8519,-13,2.0,159,10479.2,29520.8,4013.6,1
0,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,58044.8,10.7,0.1436,0.1796,8342.0,186.9398,0,0,0,1,0,0,12047.4,12479632.0,12479632.0,2300.5,16007.2,1,0,-0.2386,-0.1191,-0.1886,1.6817,0.6986,1,0,0,0,0,1505.44,46225,3369198807.04,114.49,240.9249,14.6629,10.969,9.0292,-15,2.1,116,18044.8,21955.2,2658.0,1
0,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,57475.6,10.6,0.0,36.4,0.0,185.1662,0,0,0,0,0,0,11298.56,0.0,0.0,0.0,16737.4,1,0,0.2244,-0.3598,-0.2444,-1.6959,0.5987,0,0,0,0,0,1324.96,0,3303444595.36,112.36,239.7407,0.0,10.9591,0.0,200,2.0,199,17475.6,22524.4,11000.0,0
0,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,64587.6,10.6,0.0014,15.5333,93.2,208.1457,0,0,0,0,0,0,14459.98,129175.2,129175.2,21.2,14691.6,1,0,-0.8521,0.6634,0.4533,-1.6645,0.5987,0,0,1,0,0,2171.56,4,4171558073.76,112.36,254.1409,1.4142,11.0758,4.5454,198,2.0,6,24587.6,15412.4,10906.8,0
0,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,56738.5,10.6,0.0027,7.54,150.8,182.8505,0,0,0,0,0,0,11698.31,226954.0,226954.0,42.4,15953.0,1,0,-0.1884,-0.2294,-0.3167,-1.6331,0.5987,0,0,0,0,0,1421.29,16,3219257382.25,112.36,238.1984,2.0,10.9462,5.0226,196,2.0,125,16738.5,23261.5,10849.2,0
1,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,57304.5,10.6,0.0036,4.9286,207.0,184.6745,0,0,0,0,0,0,10705.35,343827.0,343827.0,63.6,17606.6,0,0,0.6817,-0.5504,-0.2612,-1.6016,0.5987,0,0,0,0,0,1190.25,36,3283805720.25,112.36,239.3836,2.4495,10.9562,5.3375,194,2.0,281,17304.5,22695.5,11793.0,0
0,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,70464.0,10.6,0.0061,4.8,432.0,227.1567,0,0,0,0,0,0,14889.6,634176.0,634176.0,95.4,15560.8,1,0,-0.3948,0.8038,1.0298,-1.5545,0.5987,0,0,0,0,0,2304.0,81,4965175296.0,112.36,265.4506,3.0,11.1629,6.0707,191,2.0,88,30464.0,9536.0,10568.0,0
0,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,68923.2,10.5,0.0079,4.15,547.8,222.2612,0,0,0,0,0,0,15442.98,758155.2,758155.2,115.5,14532.0,1,0,-0.8633,0.9844,0.8786,-1.5231,0.4988,0,0,1,0,0,2480.04,121,4750407498.24,110.25,262.5323,3.3166,11.1408,6.3077,189,1.9,4,28923.2,11076.8,10452.2,0
0,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,83550.5,10.6,0.0094,4.3214,786.5,269.344,0,1,0,0,0,0,18767.1,1086156.5,1086156.5,137.8,14638.6,1,0,-0.88,2.0577,2.3137,-1.4917,0.5987,0,1,1,0,1,3660.25,169,6980686050.25,112.36,289.051,3.6056,11.3332,6.6689,187,2.0,1,43550.5,-3550.5,10213.5,1
0,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,69043.0,10.6,0.0102,2.9375,705.0,222.5758,0,0,0,0,0,0,14579.4,1035645.0,1035645.0,159.0,15571.4,1,0,-0.3892,0.7035,0.8904,-1.4603,0.5987,0,0,0,0,0,2209.0,225,4766935849.0,112.36,262.7603,3.873,11.1425,6.5596,185,2.0,89,29043.0,10957.0,10295.0,0
0,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,59548.2,10.6,0.0104,2.0333,622.2,191.9671,0,0,0,0,0,0,11353.32,1012319.4,1012319.4,180.2,17246.2,1,0,0.4921,-0.3397,-0.0411,-1.4288,0.5987,0,0,0,0,0,1339.56,289,3545988123.24,112.36,244.025,4.1231,10.9946,6.4349,183,2.0,247,19548.2,20451.8,10377.8,0
2,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,59064.8,10.6,0.013,2.02,767.6,190.3474,0,0,0,0,0,0,12536.12,1122231.2,1122231.2,201.4,15497.2,0,1,-0.4282,0.0414,-0.0885,-1.3974,0.5987,0,0,0,0,0,1632.16,361,3488650599.04,112.36,243.0325,4.3589,10.9864,6.6446,181,2.0,82,19064.8,20935.2,12232.4,0
0,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,59604.5,10.5,0.0147,1.46,876.0,192.1486,0,0,0,0,0,0,11322.3,1430508.0,1430508.0,252.0,17146.5,1,0,0.5256,-0.3498,-0.0356,-1.3189,0.4988,0,0,0,0,0,1332.25,576,3552696420.25,110.25,244.1403,4.899,10.9955,6.7765,176,1.9,253,19604.5,20395.5,10124.0,0
0,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,58025.5,10.5,0.0177,1.463,1027.0,187.0583,0,0,0,0,0,0,12252.9,1508663.0,1508663.0,273.0,15424.5,1,0,-0.3892,-0.0488,-0.1905,-1.2874,0.4988,0,0,0,0,0,1560.25,676,3366958650.25,110.25,240.8848,5.099,10.9687,6.9354,174,1.9,89,18025.5,21974.5,9973.0,0
0,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,63277.2,10.5,0.0192,1.4966,1215.2,203.9884,0,0,0,0,0,0,13462.68,1771761.6,1771761.6,294.0,15309.0,1,0,-0.4505,0.3424,0.3247,-1.256,0.4988,0,0,0,0,0,1883.56,784,4004004039.84,110.25,251.5496,5.2915,11.0553,7.1035,172,1.9,78,23277.2,16722.8,9784.8,0
1,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,61632.0,10.5,0.0208,1.3806,1284.0,198.6847,0,0,0,0,0,0,13276.56,1848960.0,1848960.0,315.0,15120.0,0,0,-0.5509,0.2822,0.1633,-1.2246,0.4988,0,0,0,0,0,1831.84,900,3798503424.0,110.25,248.2579,5.4772,11.029,7.1585,170,1.9,60,21632.0,18368.0,10716.0,0
0,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,51284.8,10.5,0.0195,0.8941,1003.2,165.2749,0,0,0,0,0,0,9433.12,1692398.4,1692398.4,346.5,17713.5,1,0,0.8268,-0.9617,-0.8518,-1.1775,0.4988,0,0,0,0,0,924.16,1089,2630130711.04,110.25,226.4615,5.7446,10.8452,6.9119,167,1.9,307,11284.8,28715.2,9996.8,0
1,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,68163.3,10.6,0.0245,1.325,1669.5,219.669,0,0,0,0,0,0,14801.31,2385715.5,2385715.5,371.0,15147.4,0,0,-0.6123,0.7737,0.8041,-1.1461,0.5987,0,0,0,0,0,2275.29,1225,4646235466.89,112.36,261.081,5.9161,11.1297,7.4209,165,2.0,49,28163.3,11836.7,10330.5,0
0,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,54150.8,10.6,0.0239,0.8744,1295.8,174.5674,0,0,0,0,0,0,10577.82,2057730.4,2057730.4,402.8,16832.8,1,0,0.2746,-0.5905,-0.5706,-1.0989,0.5987,0,0,0,0,0,1162.81,1444,2932309140.64,112.36,232.7032,6.1644,10.8995,7.1677,162,2.0,208,14150.8,25849.2,9704.2,0
0,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,68249.6,10.6,0.03,1.2488,2048.0,220.0181,0,0,0,0,0,0,15882.24,2729984.0,2729984.0,424.0,14129.8,1,0,-1.1478,1.1248,0.8126,-1.0675,0.5987,0,0,1,0,0,2621.44,1600,4658007900.16,112.36,261.2462,6.3246,11.1309,7.6251,160,2.0,-47,28249.6,11750.4,8952.0,0
0,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,63792.3,10.5,0.0282,0.9977,1801.8,205.7153,0,0,0,0,0,0,13303.29,2679276.6,2679276.6,441.0,15613.5,1,0,-0.2888,0.2922,0.3753,-1.0361,0.4988,0,0,0,0,0,1840.41,1764,4069457539.29,110.25,252.5714,6.4807,11.0634,7.4971,158,1.9,107,23792.3,16207.7,9198.2,0
1,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,52258.5,10.6,0.0265,0.7,1386.0,168.5214,0,0,0,0,0,0,9768.15,2299374.0,2299374.0,466.4,17585.4,0,0,0.6706,-0.8513,-0.7563,-1.0047,0.5987,0,0,0,0,0,992.25,1936,2730950822.25,112.36,228.6012,6.6332,10.864,7.2349,156,2.0,279,12258.5,27741.5,10614.0,0
1,299.4,310.0,1512,43.2,47,0,0,0,0,0,0,65318.4,10.6,0.0311,0.9,2030.4,210.7045,0,0,0,0,0,0,13392.0,3069964.8,3069964.8,498.2,16027.2,0,0,-0.1494,0.3223,0.525,-0.9575,0.5987,0,0,0,0,0,1866.24,2209,4266493378.56,112.36,255.5746,6.8557,11.087,7.6165,153,2.0,132,25318.4,14681.6,9969.6,0
0,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,55792.0,10.6,0.0315,0.6902,1760.0,179.9162,0,0,0,0,0,0,10915.52,2789600.0,2789600.0,530.0,16801.0,1,0,0.2578,-0.4802,-0.4096,-0.9104,0.5987,0,0,0,0,0,1239.04,2500,3112747264.0,112.36,236.2033,7.0711,10.9294,7.4736,150,2.0,205,15792.0,24208.0,9240.0,0
0,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,57827.0,10.5,0.0346,0.7264,2002.0,186.5387,0,0,0,0,0,0,11935.0,3007004.0,3007004.0,546.0,15771.0,1,0,-0.2051,-0.1492,-0.21,-0.879,0.4988,0,0,0,0,0,1482.25,2704,3343961929.0,110.25,240.4725,7.2111,10.9652,7.6024,148,1.9,122,17827.0,22173.0,8998.0,0
0,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,55949.4,10.5,0.0339,0.6382,1895.4,180.4819,0,0,0,0,0,0,10881.0,3021267.6,3021267.6,567.0,16737.0,1,0,0.308,-0.4902,-0.3942,-0.8476,0.4988,0,0,0,0,0,1232.01,2916,3130335360.36,110.25,236.5363,7.3485,10.9322,7.5477,146,1.9,214,15949.4,24050.6,9104.6,0
0,299.5,310.0,1412,48.9,56,0,0,0,0,0,0,69046.8,10.5,0.0396,0.8579,2738.4,222.7316,0,0,0,0,0,0,15159.0,3866620.8,3866620.8,588.0,14826.0,1,0,-0.7071,0.8941,0.8908,-0.8161,0.4988,0,0,0,0,0,2391.21,3136,4767460590.24,110.25,262.7676,7.4833,11.1426,7.9155,144,1.9,32,29046.8,10953.2,8261.6,0
0,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,72483.4,10.4,0.0413,0.8763,2998.6,233.8929,0,0,0,0,0,0,16021.83,4204037.2,4204037.2,603.2,14580.8,1,0,-0.7629,1.175,1.2279,-0.7847,0.3989,0,0,0,0,0,2672.89,3364,5253843275.56,108.16,269.2274,7.6158,11.1911,8.0062,142,1.8,22,32483.4,7516.6,8001.4,0
